place,county,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,inc_19to21,inc_10to21,rate21
Mariposa Co. Sheriff's Department,Mariposa County,30,49,64,77,62,80,67,95,59,69,48,63,-8.7,110,367.8
