place,county,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,inc_19to21,inc_10to21,rate21
Mariposa Co. Sheriff's Department,Mariposa County,124,128,93,98,81,77,53,83,41,53,54,39,-26.4,-68.5,227.7
